작성일,진행상황,카테고리,제목,링크,등록부서,조회수
2025.02.20,완료,장학,2025학년도 한국장애인재활협회 SK C&C 행복 IT 장학생 모집 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=63&slug=2025%ED%95%99%EB%85%84%EB%8F%84-%ED%95%9C%EA%B5%AD%EC%9E%A5%EC%95%A0%EC%9D%B8%EC%9E%AC%ED%99%9C%ED%98%91%ED%9A%8C-sk-cc-%ED%96%89%EB%B3%B5-it-%EC%9E%A5%ED%95%99%EC%83%9D-%EB%AA%A8%EC%A7%91&keyword,장학팀,16546
2025.02.20,완료,교원채용,[스포츠학부] 강사 신규 채용 공고,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=63&slug=%EC%8A%A4%ED%8F%AC%EC%B8%A0%ED%95%99%EB%B6%80-%EA%B0%95%EC%82%AC-%EC%8B%A0%EA%B7%9C-%EC%B1%84%EC%9A%A9-%EA%B3%B5%EA%B3%A0&keyword,웹마스터,22924
2025.02.19,완료,외국인유학생,2025년 2월 외국인 유학생 학위증서 및 우등상 교부 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=63&slug=2025%EB%85%84-2%EC%9B%94-%EC%99%B8%EA%B5%AD%EC%9D%B8-%EC%9C%A0%ED%95%99%EC%83%9D-%ED%95%99%EC%9C%84%EC%A6%9D%EC%84%9C-%EB%B0%8F-%EC%9A%B0%EB%93%B1%EC%83%81-%EA%B5%90%EB%B6%80-%EC%95%88%EB%82%B4&keyword,국제팀,24449
2025.02.19,완료,교원채용,2025-1학기 숭실대학교 신규교원(산학협력중점교원) 초빙 공고,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=63&slug=2025-1%ED%95%99%EA%B8%B0-%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%EC%8B%A0%EA%B7%9C%EA%B5%90%EC%9B%90%EC%82%B0%ED%95%99%ED%98%91%EB%A0%A5%EC%A4%91%EC%A0%90%EA%B5%90%EC%9B%90-%EC%B4%88%EB%B9%99&keyword,교무팀,33419
2025.02.19,완료,교원채용,2025학년도 1학기 숭실대학교 연구교수 채용공고,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=63&slug=2025%ED%95%99%EB%85%84%EB%8F%84-1%ED%95%99%EA%B8%B0-%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%EC%97%B0%EA%B5%AC%EA%B5%90%EC%88%98-%EC%B1%84%EC%9A%A9%EA%B3%B5%EA%B3%A0&keyword,교무팀,26193
2025.02.18,완료,학사,2025년 1학기 창업지원단 개설 교과목 수강신청 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=63&slug=2025%EB%85%84-1%ED%95%99%EA%B8%B0-%EC%B0%BD%EC%97%85%EC%A7%80%EC%9B%90%EB%8B%A8-%EA%B0%9C%EC%84%A4-%EA%B5%90%EA%B3%BC%EB%AA%A9-%EC%88%98%EA%B0%95%EC%8B%A0%EC%B2%AD-%EC%95%88%EB%82%B4&keyword,창업지원단,102555
2025.02.18,완료,기타,동작구 숭실대학교 찾아가는 전입신고센터 운영 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=63&slug=%EB%8F%99%EC%9E%91%EA%B5%AC-%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%EC%B0%BE%EC%95%84%EA%B0%80%EB%8A%94-%EC%A0%84%EC%9E%85%EC%8B%A0%EA%B3%A0%EC%84%BC%ED%84%B0-%EC%9A%B4%EC%98%81-%EC%95%88&keyword,학생서비스팀,175088
2025.02.18,완료,장학,2025년 웰투시드림재단 청년창업 지원사업,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=63&slug=2025%EB%85%84-%EC%9B%B0%ED%88%AC%EC%8B%9C%EB%93%9C%EB%A6%BC%EC%9E%AC%EB%8B%A8-%EC%B2%AD%EB%85%84%EC%B0%BD%EC%97%85-%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85&keyword,장학팀,94805
2025.02.18,N/A,학사,2025학년도 1학기 신·편입생 학생증(스마트카드) 신청 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=63&slug=2025%ED%95%99%EB%85%84%EB%8F%84-1%ED%95%99%EA%B8%B0-%EC%8B%A0%C2%B7%ED%8E%B8%EC%9E%85%EC%83%9D-%ED%95%99%EC%83%9D%EC%A6%9D%EC%8A%A4%EB%A7%88%ED%8A%B8%EC%B9%B4%EB%93%9C-%EC%8B%A0%EC%B2%AD-%EC%95%88&keyword,학생서비스팀,40910
2025.02.17,완료,장학,2025년도 플라톤 아카데미 인문지혜 장학생 PAN+ 모집 공고(2월26일 수정),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=63&slug=2025%EB%85%84%EB%8F%84-%ED%94%8C%EB%9D%BC%ED%86%A4-%EC%95%84%EC%B9%B4%EB%8D%B0%EB%AF%B8-%EC%9D%B8%EB%AC%B8%EC%A7%80%ED%98%9C%EC%9E%A5%ED%95%99%EC%83%9Dpan-%EB%AA%A8%EC%A7%91-%EA%B3%B5%EA%B3%A0&keyword,장학팀,21981
2025.02.17,N/A,국제교류,2025-2학기 그리스 Athens University of Economics and Business(AUEB) 교환학생 (Erasmus+ International Credit Mobility Program) 참가자 모집 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=63&slug=2025-2%ED%95%99%EA%B8%B0-%EA%B7%B8%EB%A6%AC%EC%8A%A4-athens-university-of-economics-and-businessaueb-%EA%B5%90%ED%99%98%ED%95%99%EC%83%9D-erasmus-international-credit-mobility-program-%EC%B0%B8&keyword,국제팀,25711
2025.02.17,완료,학사,2025학년도 1학기 메타버스의이해 교과목 미개설 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=63&slug=2025%ED%95%99%EB%85%84%EB%8F%84-1%ED%95%99%EA%B8%B0-%EB%A9%94%ED%83%80%EB%B2%84%EC%8A%A4%EC%9D%98%EC%9D%B4%ED%95%B4-%EA%B5%90%EA%B3%BC%EB%AA%A9-%EB%AF%B8%EA%B0%9C%EC%84%A4-%EC%95%88%EB%82%B4&keyword,학사팀,21900
2025.02.14,완료,장학,★ 2025학년도 1학기 교내근로장학생 선발 결과 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=63&slug=%E2%98%85-2025%ED%95%99%EB%85%84%EB%8F%84-1%ED%95%99%EA%B8%B0-%EA%B5%90%EB%82%B4%EA%B7%BC%EB%A1%9C%EC%9E%A5%ED%95%99%EC%83%9D-%EC%84%A0%EB%B0%9C-%EA%B2%B0%EA%B3%BC-%EC%95%88%EB%82%B4&keyword,장학팀,24806
2025.02.14,완료,장학,★ 2025학년도 1학기 국가근로장학생 선발 결과 및 오리엔테이션 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=63&slug=%E2%98%85-2025%ED%95%99%EB%85%84%EB%8F%84-1%ED%95%99%EA%B8%B0-%EA%B5%AD%EA%B0%80%EA%B7%BC%EB%A1%9C%EC%9E%A5%ED%95%99%EC%83%9D-%EC%84%A0%EB%B0%9C-%EA%B2%B0%EA%B3%BC-%EB%B0%8F-%EC%98%A4%EB%A6%AC&keyword,장학팀,22804
2025.02.14,완료,채용,2025-1학기 관리팀 PC유지보수실 교육연구조교 모집 (~모집완료까지),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=64&slug=2025-1%ED%95%99%EA%B8%B0-%EA%B4%80%EB%A6%AC%ED%8C%80-pc%EC%9C%A0%EC%A7%80%EB%B3%B4%EC%88%98%EC%8B%A4-%EA%B5%90%EC%9C%A1%EC%97%B0%EA%B5%AC%EC%A1%B0%EA%B5%90-%EB%AA%A8%EC%A7%91-%EB%AA%A8%EC%A7%91&keyword,일반대학원,23785
2025.02.14,N/A,비교과·행사,[숭실대학교 AI융합연구원] 2025 AI Dialogue/Colloquium 행사 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=64&slug=%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-ai%EC%9C%B5%ED%95%A9%EC%97%B0%EA%B5%AC%EC%9B%90-2025-ai-dialogue-colloquium-%ED%96%89%EC%82%AC-%EC%95%88%EB%82%B4&keyword,AI융합연구원 행정팀,27527
2025.02.14,완료,학사,2025학년도 1학기 비전채플 운영 및 수강신청 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=64&slug=2025%ED%95%99%EB%85%84%EB%8F%84-1%ED%95%99%EA%B8%B0-%EB%B9%84%EC%A0%84%EC%B1%84%ED%94%8C-%EC%9A%B4%EC%98%81-%EB%B0%8F-%EC%88%98%EA%B0%95%EC%8B%A0%EC%B2%AD-%EC%95%88%EB%82%B4&keyword,학원선교팀,90525
2025.02.14,완료,외국인유학생,2025-1학기 학부 외국인 신·편입생 및 재학생 교외기숙사(세원빌라: 여학생 전용 기숙사) 기숙사비 인상 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=64&slug=2025-1%ED%95%99%EA%B8%B0-%ED%95%99%EB%B6%80-%EC%99%B8%EA%B5%AD%EC%9D%B8-%EC%8B%A0%C2%B7%ED%8E%B8%EC%9E%85%EC%83%9D-%EB%B0%8F-%EC%9E%AC%ED%95%99%EC%83%9D-%EA%B5%90%EC%99%B8%EA%B8%B0%EC%88%99%EC%82%AC-2&keyword,국제팀,47523
2025.02.14,완료,외국인유학생,2025-1학기 학부 외국인 신·편입생 교내기숙사(레지던스홀) 기숙사비 인상 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=64&slug=2025-1%ED%95%99%EA%B8%B0-%ED%95%99%EB%B6%80-%EC%99%B8%EA%B5%AD%EC%9D%B8-%EC%8B%A0%C2%B7%ED%8E%B8%EC%9E%85%EC%83%9D-%EA%B5%90%EB%82%B4%EA%B8%B0%EC%88%99%EC%82%AC%EB%A0%88%EC%A7%80%EB%8D%98%EC%8A%A4-2&keyword,국제팀,27695
2025.02.14,N/A,비교과·행사,[교수학습혁신센터] 2025학년도 1학기 자유전공학부 튜터링(1기) 튜터 모집(3/5까지 모집기간 연장!),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=64&slug=%EA%B5%90%EC%88%98%ED%95%99%EC%8A%B5%ED%98%81%EC%8B%A0%EC%84%BC%ED%84%B0-2025%ED%95%99%EB%85%84%EB%8F%84-1%ED%95%99%EA%B8%B0-%EC%9E%90%EC%9C%A0%EC%A0%84%EA%B3%B5%ED%95%99%EB%B6%80-%ED%8A%9C%ED%84%B0&keyword,교수학습혁신센터,18391
2025.02.14,N/A,국제교류,2025 FEALAC 국민대표단 모집 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=64&slug=2025-fealac-%EA%B5%AD%EB%AF%BC%EB%8C%80%ED%91%9C%EB%8B%A8-%EB%AA%A8%EC%A7%91-%EC%95%88%EB%82%B4&keyword,국제팀,24180
2025.02.13,완료,장학,★2025학년도 1학기 하림장학재단 장학생 선발안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=64&slug=%E2%98%852025%ED%95%99%EB%85%84%EB%8F%84-1%ED%95%99%EA%B8%B0-%ED%95%98%EB%A6%BC%EC%9E%A5%ED%95%99%EC%9E%AC%EB%8B%A8-%EC%9E%A5%ED%95%99%EC%83%9D-%EC%84%A0%EB%B0%9C%EC%95%88%EB%82%B4&keyword,장학팀,22792
2025.02.13,완료,채용,스포츠학부 교육연구조교 모집 공고,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=64&slug=%EC%8A%A4%ED%8F%AC%EC%B8%A0%ED%95%99%EB%B6%80-%EA%B5%90%EC%9C%A1%EC%97%B0%EA%B5%AC%EC%A1%B0%EA%B5%90-%EB%AA%A8%EC%A7%91-%EA%B3%B5%EA%B3%A0-14&keyword,웹마스터,23283
2025.02.13,N/A,학사,2025-1학기 EL+ 및 성취기반 절대평가제 교양 교과목 목록,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=64&slug=2025-1%ED%95%99%EA%B8%B0-el-%EB%B0%8F-%EC%84%B1%EC%B7%A8%EA%B8%B0%EB%B0%98-%EC%A0%88%EB%8C%80%ED%8F%89%EA%B0%80%EC%A0%9C-%EA%B5%90%EC%96%91-%EA%B5%90%EA%B3%BC%EB%AA%A9-%EB%AA%A9%EB%A1%9D&keyword,기초교양교육연구센터,85604
2025.02.12,완료,기타,정부포상(선거문화발전 유공) 후보자 공개검증,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=64&slug=%EC%A0%95%EB%B6%80%ED%8F%AC%EC%83%81%EC%84%A0%EA%B1%B0%EB%AC%B8%ED%99%94%EB%B0%9C%EC%A0%84-%EC%9C%A0%EA%B3%B5-%ED%9B%84%EB%B3%B4%EC%9E%90-%EA%B3%B5%EA%B0%9C%EA%B2%80%EC%A6%9D&keyword,웹마스터,30528
2025.02.12,완료,학사,(수정 2025.02.13.) 2025학년도 1학기 수강신청 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=64&slug=2025%ED%95%99%EB%85%84%EB%8F%84-1%ED%95%99%EA%B8%B0-%EC%88%98%EA%B0%95%EC%8B%A0%EC%B2%AD-%EC%95%88%EB%82%B4&keyword,학사팀,203717
2025.02.12,완료,학사,2025학년도 1학기 학부생 대학원 과목 수강신청 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=64&slug=2025%ED%95%99%EB%85%84%EB%8F%84-1%ED%95%99%EA%B8%B0-%ED%95%99%EB%B6%80%EC%83%9D-%EB%8C%80%ED%95%99%EC%9B%90-%EA%B3%BC%EB%AA%A9-%EC%88%98%EA%B0%95%EC%8B%A0%EC%B2%AD-%EC%95%88%EB%82%B4&keyword,학사팀,113220
2025.02.12,N/A,채용,2025년 숭실대학교 대학일자리플러스사업단 진로취업센터 취업 컨설턴트 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=64&slug=2025%EB%85%84-%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%EB%8C%80%ED%95%99%EC%9D%BC%EC%9E%90%EB%A6%AC%ED%94%8C%EB%9F%AC%EC%8A%A4%EC%82%AC%EC%97%85%EB%8B%A8-%EC%A7%84%EB%A1%9C%EC%B7%A8%EC%97%85-2&keyword,총무·인사팀,25057
2025.02.11,완료,장학,★ 2025학년도 1학기 국가장학금Ⅰ유형 사전감면 안내(재학생 대상),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=64&slug=2025%ED%95%99%EB%85%84%EB%8F%84-1%ED%95%99%EA%B8%B0-%EA%B5%AD%EA%B0%80%EC%9E%A5%ED%95%99%EA%B8%88%E2%85%A0%EC%9C%A0%ED%98%95-%EC%82%AC%EC%A0%84%EA%B0%90%EB%A9%B4-%EC%95%88%EB%82%B4%EC%9E%AC%ED%95%99&keyword,장학팀,75345
2025.02.11,N/A,국제교류,2025년 상반기 한·미 대학생 연수(WEST) 참가자 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=65&slug=2025%EB%85%84-%EC%83%81%EB%B0%98%EA%B8%B0-%ED%95%9C%C2%B7%EB%AF%B8-%EB%8C%80%ED%95%99%EC%83%9D-%EC%97%B0%EC%88%98west-%EC%B0%B8%EA%B0%80%EC%9E%90-%EB%AA%A8%EC%A7%91&keyword,현장실습지원센터,30969
2025.02.11,N/A,학사,2025-1학기 졸업예정자 대상 조기 취업자의 출석 대체 인정 제도 안내(학사과정),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=65&slug=2025-1%ED%95%99%EA%B8%B0-%EC%A1%B8%EC%97%85%EC%98%88%EC%A0%95%EC%9E%90-%EB%8C%80%EC%83%81-%EC%A1%B0%EA%B8%B0-%EC%B7%A8%EC%97%85%EC%9E%90%EC%9D%98-%EC%B6%9C%EC%84%9D-%EB%8C%80%EC%B2%B4-%EC%9D%B8&keyword,학사팀,25371
2025.02.11,완료,장학,★ 2025학년도 1학기 교내장학금 사전감면 안내(백마성적우수장학금 포함),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=65&slug=%E2%98%85-2025%ED%95%99%EB%85%84%EB%8F%84-1%ED%95%99%EA%B8%B0-%EA%B5%90%EB%82%B4%EC%9E%A5%ED%95%99%EA%B8%88-%EC%82%AC%EC%A0%84%EA%B0%90%EB%A9%B4-%EC%95%88%EB%82%B4%EB%B0%B1%EB%A7%88%EC%84%B1%EC%A0%81&keyword,장학팀,20163
2025.02.10,N/A,비교과·행사,2024학년도 캠퍼스 사진공모전[겨울] 심사 결과 발표,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=65&slug=2024%ED%95%99%EB%85%84%EB%8F%84-%EC%BA%A0%ED%8D%BC%EC%8A%A4-%EC%82%AC%EC%A7%84%EA%B3%B5%EB%AA%A8%EC%A0%84%EA%B2%A8%EC%9A%B8-%EC%8B%AC%EC%82%AC-%EA%B2%B0%EA%B3%BC-%EB%B0%9C%ED%91%9C&keyword,웹마스터,22620
2025.02.10,완료,채용,숭실대학교 스파르탄SW교육원 계약직 직원(행정) 채용공고,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=65&slug=%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%EC%8A%A4%ED%8C%8C%EB%A5%B4%ED%83%84sw%EA%B5%90%EC%9C%A1%EC%9B%90-%EA%B3%84%EC%95%BD%EC%A7%81-%EC%A7%81%EC%9B%90%ED%96%89%EC%A0%95-%EC%B1%84%EC%9A%A9-6&keyword,웹마스터,21656
2025.02.10,완료,채용,학교법인 숭실대학교 개방이사 후보자 공모,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=65&slug=%ED%95%99%EA%B5%90%EB%B2%95%EC%9D%B8-%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%EA%B0%9C%EB%B0%A9%EC%9D%B4%EC%82%AC-%ED%9B%84%EB%B3%B4%EC%9E%90-%EA%B3%B5%EB%AA%A8-7&keyword,기획팀,21468
2025.02.10,N/A,국제교류,일본 GAKUIN UNIVERSITY SEINAN Summer Japanese Program 2025 참가자 모집 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=65&slug=%EC%9D%BC%EB%B3%B8-gakuin-university-seinan-summer-japanese-program-2025-%EC%B0%B8%EA%B0%80%EC%9E%90-%EB%AA%A8%EC%A7%91-%EC%95%88%EB%82%B4&keyword,국제팀,22585
2025.02.10,완료,교원채용,[자연과학대학-수학과] 2025학년도 1학기 숭실대학교 강사 채용 공고,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=65&slug=%EC%9E%90%EC%97%B0%EA%B3%BC%ED%95%99%EB%8C%80%ED%95%99-%EC%88%98%ED%95%99%EA%B3%BC2025%ED%95%99%EB%85%84%EB%8F%84-1%ED%95%99%EA%B8%B0-%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%EA%B0%95%EC%82%AC&keyword,웹마스터,23186
2025.02.10,N/A,채용,숭실대학교 자유전공학부 교학팀 학사조교 채용 공고,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=65&slug=%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%EC%9E%90%EC%9C%A0%EC%A0%84%EA%B3%B5%ED%95%99%EB%B6%80-%EA%B5%90%ED%95%99%ED%8C%80-%ED%95%99%EC%82%AC%EC%A1%B0%EA%B5%90-%EC%B1%84%EC%9A%A9-%EA%B3%B5&keyword,자유전공학부,17042
2025.02.10,완료,채용,(~2/14) 사회과학대학 사회복지학부 교육연구조교 채용(1명),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=65&slug=2-14-%EC%82%AC%ED%9A%8C%EA%B3%BC%ED%95%99%EB%8C%80%ED%95%99-%EC%82%AC%ED%9A%8C%EB%B3%B5%EC%A7%80%ED%95%99%EB%B6%80-%EA%B5%90%EC%9C%A1%EC%97%B0%EA%B5%AC%EC%A1%B0%EA%B5%90-%EC%B1%84%EC%9A%A91&keyword,사회과학대학 교학팀,16597
2025.02.10,완료,장학,2025 통일과나눔 제3국 출신 탈북민 자녀 대학 장학생 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=65&slug=2025-%ED%86%B5%EC%9D%BC%EA%B3%BC%EB%82%98%EB%88%94-%EC%A0%9C3%EA%B5%AD-%EC%B6%9C%EC%8B%A0-%ED%83%88%EB%B6%81%EB%AF%BC-%EC%9E%90%EB%85%80-%EB%8C%80%ED%95%99-%EC%9E%A5%ED%95%99%EC%83%9D-%EB%AA%A8&keyword,장학팀,19098
2025.02.07,완료,학사,2025년 2월 제97회 학위수여식 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=65&slug=2025%EB%85%84-2%EC%9B%94-%EC%A0%9C97%ED%9A%8C-%ED%95%99%EC%9C%84%EC%88%98%EC%97%AC%EC%8B%9D-%EC%95%88%EB%82%B4&keyword,학사팀,65980
2025.02.07,완료,장학,2025년 1학기 국고학자금대여 신청 안내(사립학교교직원연금공단),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=65&slug=2025%EB%85%84-1%ED%95%99%EA%B8%B0-%EA%B5%AD%EA%B3%A0%ED%95%99%EC%9E%90%EA%B8%88%EB%8C%80%EC%97%AC-%EC%8B%A0%EC%B2%AD-%EC%95%88%EB%82%B4%EC%82%AC%EB%A6%BD%ED%95%99%EA%B5%90%EA%B5%90%EC%A7%81%EC%9B%90&keyword,장학팀,23237
2025.02.07,완료,장학,강서구장학회 2025년 지역사회기여 장학생 선발 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=65&slug=%EA%B0%95%EC%84%9C%EA%B5%AC%EC%9E%A5%ED%95%99%ED%9A%8C-2025%EB%85%84-%EC%A7%80%EC%97%AD%EC%82%AC%ED%9A%8C%EA%B8%B0%EC%97%AC-%EC%9E%A5%ED%95%99%EC%83%9D-%EC%84%A0%EB%B0%9C-%EC%95%88%EB%82%B4&keyword,장학팀,18466
2025.02.06,N/A,채용,2025학년도 1학기 장애대학(원)생 교육지원인력 신청 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=65&slug=2025%ED%95%99%EB%85%84%EB%8F%84-1%ED%95%99%EA%B8%B0-%EC%9E%A5%EC%95%A0%EB%8C%80%ED%95%99%EC%9B%90%EC%83%9D-%EA%B5%90%EC%9C%A1%EC%A7%80%EC%9B%90%EC%9D%B8%EB%A0%A5-%EC%8B%A0%EC%B2%AD-%EC%95%88&keyword,사회공헌팀,23152
2025.02.06,N/A,학사,2025학년도 1학기 장애학생 도우미 지원 신청 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=66&slug=2025%ED%95%99%EB%85%84%EB%8F%84-1%ED%95%99%EA%B8%B0-%EC%9E%A5%EC%95%A0%ED%95%99%EC%83%9D-%EB%8F%84%EC%9A%B0%EB%AF%B8-%EC%A7%80%EC%9B%90-%EC%8B%A0%EC%B2%AD-%EC%95%88%EB%82%B4&keyword,사회공헌팀,57981
2025.02.06,N/A,채용,2025학년도 1학기 장애대학(원)생 교육지원인력 모집 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=66&slug=2025%ED%95%99%EB%85%84%EB%8F%84-1%ED%95%99%EA%B8%B0-%EC%9E%A5%EC%95%A0%EB%8C%80%ED%95%99%EC%9B%90%EC%83%9D-%EA%B5%90%EC%9C%A1%EC%A7%80%EC%9B%90%EC%9D%B8%EB%A0%A5-%EB%AA%A8%EC%A7%91-%EC%95%88&keyword,사회공헌팀,21499
2025.02.06,완료,학사,융합특성화자유전공학부 전공기초 재수강 교과목 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=66&slug=%EC%9C%B5%ED%95%A9%ED%8A%B9%EC%84%B1%ED%99%94%EC%9E%90%EC%9C%A0%EC%A0%84%EA%B3%B5%ED%95%99%EB%B6%80-%EC%A0%84%EA%B3%B5%EA%B8%B0%EC%B4%88-%EC%9E%AC%EC%88%98%EA%B0%95-%EA%B5%90%EA%B3%BC%EB%AA%A9&keyword,학사팀,20930
2025.02.06,N/A,학사,(수정)2025학년도 1학기 군 복무 중 원격강좌(군e-러닝) 수강 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=66&slug=2025%ED%95%99%EB%85%84%EB%8F%84-1%ED%95%99%EA%B8%B0-%EA%B5%B0e-%EB%9F%AC%EB%8B%9D-%EC%88%98%EA%B0%95-%EC%95%88%EB%82%B4&keyword,학사팀,21428
2025.02.06,N/A,학사,2025학년도 1학기 숭실사이버대학교 학점교류 과목 수강 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=66&slug=2025%ED%95%99%EB%85%84%EB%8F%84-1%ED%95%99%EA%B8%B0-%EC%88%AD%EC%8B%A4%EC%82%AC%EC%9D%B4%EB%B2%84%EB%8C%80%ED%95%99%EA%B5%90-%ED%95%99%EC%A0%90%EA%B5%90%EB%A5%98-%EA%B3%BC%EB%AA%A9-%EC%88%98%EA%B0%95&keyword,학사팀,23008
